time,last_price,price_std,last_price-price_std,buy_area,sell_area,buy_area-sell_area,total_buy,total_sell,total_buy/total_sell,total_sell/total_buy,buy_std/sell_std,sell_std/buy_std,buy_area/sell_area,total_buy_area,total_sell_area
2018-08-02 20:39:46,7567.0,7567.587811295082,-0.5878112950822469,4811114.0,3062207.0,1748907.0,180.00664651000002,126.51890832999997,1.4227647778977643,0.702856871026545,0.6524137931034483,1.53276955602537,1.5711263151054125,80964693,58703446
2018-08-02 20:39:53,7566.9,7567.6238768688545,-0.7238768688548589,4614792.0,3061954.0,1552838.0,156.22451788000004,113.24084734999998,1.379577436374597,0.7248596371856504,0.6776504297994269,1.4756871035940804,1.5071395585955896,80345019,58741122
2018-08-02 20:39:59,7566.9,7567.659942442624,-0.7599424426243786,4622246.0,3288927.0,1333319.0,179.88439981000005,147.66875097,1.218161585497157,0.8209091568027728,0.7255747126436781,1.378217821782178,1.4053963496301378,79898859,58854233
2018-08-02 20:40:05,7566.9,7567.696008016395,-0.7960080163957173,4440993.0,3644561.0,796432.0,155.13293092000004,166.79695268,0.9300705344277038,1.07518727127005,0.8238805970149253,1.213768115942029,1.218526181891317,79256428,59126410
2018-08-02 20:40:11,7566.9,7567.732073590166,-0.8320735901661465,4289953.0,3644532.0,645421.0,157.25899648000004,123.21651494,1.2762818081373017,0.783526015668493,0.848531684698609,1.1785063752276868,1.1770929710591098,78651817,59080653
2018-08-02 20:40:17,7566.9,7567.768139163937,-0.8681391639374851,4305014.0,3553245.0,751769.0,157.02383224000002,100.25881349000001,1.5661848247950976,0.6384942467635192,0.8271604938271605,1.208955223880597,1.2115725203300083,78054682,58951106
2018-08-02 20:40:23,7565.1,7567.774696540984,-2.6746965409838594,4206853.0,3454720.0,752133.0,167.52810757,134.24310703999996,1.2479456954172121,0.8013169192155278,0.8223270440251572,1.2160611854684513,1.2177117103556874,77540407,59041583
2018-08-02 20:40:29,7565.1,7567.781253918034,-2.68125391803369,4486005.0,3326095.0,1159910.0,190.80918390000005,151.73162016,1.257543969403299,0.7952008234547036,0.7570789865871833,1.3208661417322836,1.3487302677764765,77630616,59260968
2018-08-02 20:40:35,7565.1,7567.787811295082,-2.6878112950817012,4727400.0,3318293.0,1409107.0,191.40566015000005,121.83541242999999,1.5710182805838273,0.6365298305939359,0.7177304964539007,1.3932806324110671,1.4246481549399044,77705784,59313604
2018-08-02 20:40:44,7565.1,7567.777975229507,-2.6779752295069557,4946254.0,4234576.0,711678.0,185.37527230000003,220.90971586000003,0.8391449492311162,1.1916892318976244,0.8540245566166439,1.170926517571885,1.1680635794469152,77266848,60130684
